distributor_id,date,pos_code,units,amount
D012,2026-01-16,P002645,419.49,4770.16
D012,2026-03-18,P002645,573.33,6101.12
D012,2026-05-26,P002645,294.53,5375.36
D012,2026-06-18,P002645,157.24,3885.42
D012,2025-12-21,P002646,529.52,10830.34
D012,2026-01-16,P002646,929.95,17083.32
D012,2026-02-22,P002646,590.19,14323.25
D012,2026-03-01,P002646,630.16,12980.83
D012,2026-04-03,P002646,1205.29,10537.59
D012,2026-05-08,P002646,1075.31,18764.53
D012,2025-12-02,P002647,3278.02,70874.17
D012,2026-02-10,P002647,10904.56,113686.01
D012,2026-03-14,P002647,12865.42,105513.68
D012,2026-04-12,P002647,3749.59,74265.27
D012,2026-05-15,P002647,3739.98,60474.69
D012,2026-06-12,P002647,6924.14,82098.75
D012,2025-11-18,P002648,99.76,1677.94
D012,2026-01-08,P002648,123.06,2716.75
D012,2026-02-04,P002648,140.78,2401.33
D012,2026-03-09,P002648,91.8,1675.92
D012,2026-04-04,P002648,110.22,2203.36
D012,2026-05-23,P002648,64.24,1327.82
D012,2026-06-02,P002648,238.72,1965.64
D012,2025-11-26,P002649,1677.12,14726.41
D012,2025-12-22,P002649,1030.5,16495.6
D012,2026-02-20,P002649,1381.35,12589.06
D012,2026-03-01,P002649,1069.06,14918.95
D012,2026-05-07,P002649,1259.99,15013.58
D012,2026-06-12,P002649,618.85,14305.81
D012,2025-12-03,P002650,708.36,10941.97
D012,2026-01-01,P002650,430.86,6381.91
D012,2026-02-12,P002650,267.72,4480.17
D012,2026-03-26,P002650,424.83,9028.3
D012,2026-04-20,P002650,587.06,5012.59
D012,2026-05-02,P002650,719.53,7045.76
D012,2026-06-23,P002650,520.13,9869.21
D012,2025-11-04,P002651,1069.94,10434.16
D012,2026-01-26,P002651,685.6,8662.92
D012,2026-02-14,P002651,877.74,10220.4
D012,2026-04-08,P002651,1565.05,12603.98
D012,2026-05-21,P002651,1678.45,21782.87
D012,2026-06-11,P002651,801.57,16718.49
D012,2025-11-10,P002652,300.22,6204.16
D012,2025-12-26,P002652,440.77,7066.9
D012,2026-01-24,P002652,381.21,6504.22
D012,2026-02-09,P002652,261.22,2547.56
D012,2026-03-08,P002652,461.55,9367.9
D012,2026-04-03,P002652,296.63,3626.89
D012,2026-05-19,P002652,456.69,7051.76
D012,2026-06-14,P002652,223.38,5345.69
D012,2025-11-10,P002653,2756.68,31232.52
D012,2025-12-18,P002653,1276.83,20794.07
D012,2026-01-20,P002653,1506.53,24084.8
D012,2026-02-17,P002653,1466.09,33167.74
D012,2026-03-25,P002653,2562.34,30505.64
D012,2026-04-01,P002653,1805.31,24971.48
D012,2026-05-27,P002653,2550.41,49277.57
D012,2026-06-15,P002653,2204.53,40384.1
D012,2025-11-27,P002654,636.39,10181.52
D012,2025-12-12,P002654,1207.47,10600.78
D012,2026-01-12,P002654,562.15,14031.31
D012,2026-02-08,P002654,436.3,8997.62
D012,2026-03-14,P002654,1465.64,15535.54
D012,2026-04-12,P002654,357.51,7540.04
D012,2026-05-09,P002654,555.93,9696.81
D012,2026-06-02,P002654,702.03,13117.73
D012,2025-11-20,P002655,1863.09,39435.66
D012,2025-12-03,P002655,1286.36,24714.11
D012,2026-02-07,P002655,2054.47,46213.04
D012,2026-03-22,P002655,1727.59,29791.09
D012,2026-04-11,P002655,4168.95,50049.79
D012,2026-05-09,P002655,2691.43,31754.2
D012,2026-06-21,P002655,3912.5,42578.66
D012,2025-11-07,P002656,533.39,4740.44
D012,2026-01-20,P002656,590.31,6715.7
D012,2026-02-15,P002656,588.66,12335.54
D012,2026-03-21,P002656,740.55,13114.36
D012,2026-06-11,P002656,640.19,6868.53
D012,2025-11-15,P002657,800.67,13698.97
D012,2025-12-09,P002657,369.5,5496.79
D012,2026-01-02,P002657,561.89,11691.12
D012,2026-02-14,P002657,853.55,13301.46
D012,2026-03-23,P002657,420.01,6275.71
D012,2026-04-13,P002657,828.04,14129.29
D012,2026-05-01,P002657,989.32,14609.28
D012,2025-11-22,P002658,479.13,9782.06
D012,2025-12-16,P002658,604.38,13376.65
D012,2026-02-03,P002658,544.97,8413.06
D012,2026-03-06,P002658,1494.24,11967.71
D012,2026-04-10,P002658,222.22,4985.32
D012,2026-05-01,P002658,394.77,9477.33
D012,2026-06-07,P002658,1010.19,16268.13
D012,2025-12-17,P002659,194.92,4864.19
D012,2026-02-01,P002659,184.45,4410.0
D012,2026-04-23,P002659,412.89,3422.58
D012,2026-05-16,P002659,257.95,6121.99
D012,2026-06-11,P002659,322.66,3875.82
D012,2025-11-01,P002660,2308.47,44704.36
D012,2026-01-13,P002660,7353.32,72655.88
D012,2026-02-08,P002660,2692.31,43423.28
D012,2026-03-16,P002660,920.52,20996.34
D012,2026-04-02,P002660,743.52,17944.74
D012,2026-05-19,P002660,2843.58,47164.0
D012,2026-06-14,P002660,1953.83,37985.65
D012,2025-11-16,P002661,2166.35,23202.42
D012,2025-12-02,P002661,1433.2,25854.34
D012,2026-01-10,P002661,2111.07,17745.48
D012,2026-03-11,P002661,1459.69,24489.5
D012,2026-04-03,P002661,1629.98,26961.67
D012,2026-05-01,P002661,1598.18,15706.34
D012,2026-06-11,P002661,2396.74,23024.13
D012,2025-11-05,P002662,666.16,7833.93
D012,2025-12-18,P002662,1671.36,37710.17
D012,2026-02-19,P002662,2649.0,54525.19
D012,2026-03-10,P002662,3807.89,64316.34
D012,2026-04-22,P002662,2002.23,45216.34
D012,2026-05-13,P002662,5499.45,51727.17
D012,2026-06-11,P002662,3237.42,27788.12
D012,2025-11-05,P002663,350.32,8167.6
D012,2025-12-25,P002663,454.8,5027.97
D012,2026-01-13,P002663,247.93,3690.81
D012,2026-02-16,P002663,195.55,3693.38
D012,2026-03-09,P002663,465.43,4946.46
D012,2026-04-25,P002663,225.96,4113.14
D012,2026-05-01,P002663,360.83,8861.56
D012,2026-06-09,P002663,443.05,4647.65
D012,2025-12-13,P002664,937.12,14214.97
D012,2026-01-11,P002664,693.15,13566.11
D012,2026-02-19,P002664,1061.07,13009.51
D012,2026-03-20,P002664,1492.75,19382.89
D012,2026-04-27,P002664,2628.53,25764.21
D012,2026-05-09,P002664,378.67,8791.31
D012,2026-06-14,P002664,477.27,11637.4
D012,2025-11-01,P002665,334.27,4270.24
D012,2025-12-24,P002665,438.83,4238.38
D012,2026-01-01,P002665,321.91,4366.84
D012,2026-02-27,P002665,628.84,6354.07
D012,2026-03-06,P002665,451.36,6945.18
D012,2026-04-22,P002665,239.67,5300.06
D012,2026-05-03,P002665,222.92,4297.4
D012,2025-12-06,P002666,137.91,3347.39
D012,2026-03-27,P002666,450.65,5334.62
D012,2026-04-12,P002666,109.32,1994.48
D012,2026-05-05,P002666,119.73,2241.94
D012,2026-06-24,P002666,172.82,3160.26
D012,2025-11-15,P002667,568.56,12067.82
D012,2025-12-25,P002667,239.88,5430.45
D012,2026-01-24,P002667,438.93,8688.66
D012,2026-02-11,P002667,273.34,3950.15
D012,2026-04-05,P002667,354.6,8275.13
D012,2026-06-05,P002667,399.95,6242.87
D012,2025-11-02,P002668,715.53,15641.09
D012,2025-12-16,P002668,1100.86,12452.83
D012,2026-01-06,P002668,720.4,9195.49
D012,2026-02-25,P002668,699.44,14706.48
D012,2026-03-17,P002668,608.74,14276.41
D012,2026-04-21,P002668,662.31,13904.02
D012,2026-05-23,P002668,595.99,10854.08
D012,2026-06-21,P002668,3000.64,24688.42
D012,2025-11-12,P002669,192.89,2705.64
D012,2026-01-08,P002669,244.4,3618.09
D012,2026-02-08,P002669,165.34,3775.67
D012,2026-03-12,P002669,258.34,2720.99
D012,2026-05-11,P002669,144.7,3535.95
D012,2026-06-05,P002669,277.5,3496.1
D012,2025-12-18,P002670,668.12,7667.88
D012,2026-01-13,P002670,464.18,5816.23
D012,2026-02-03,P002670,562.77,7925.9
D012,2026-03-20,P002670,564.94,4597.6
D012,2026-04-03,P002670,460.48,6366.41
D012,2026-06-07,P002670,239.23,4661.16
D012,2025-11-17,P002671,905.61,12274.86
D012,2025-12-17,P002671,940.68,22244.34
D012,2026-01-27,P002671,464.59,9012.49
D012,2026-02-25,P002671,850.21,13952.29
D012,2026-03-03,P002671,472.95,6323.88
D012,2026-04-21,P002671,1127.58,13595.85
D012,2026-06-07,P002671,1125.65,15372.33
D012,2025-11-16,P002672,1344.67,19629.21
D012,2025-12-22,P002672,1105.63,22038.29
D012,2026-01-02,P002672,2432.6,24540.69
D012,2026-02-01,P002672,1412.4,30914.0
D012,2026-03-24,P002672,967.94,17185.23
D012,2026-04-21,P002672,1127.61,24930.7
D012,2026-05-11,P002672,1147.54,22054.33
D012,2026-06-01,P002672,1200.68,29337.36
D012,2025-11-20,P002673,212.31,3606.63
D012,2025-12-27,P002673,453.71,6500.5
D012,2026-01-01,P002673,275.19,4317.37
D012,2026-02-04,P002673,315.25,2685.59
D012,2026-03-26,P002673,150.85,3071.75
D012,2026-05-19,P002673,125.93,2427.86
D012,2026-06-11,P002673,441.51,4191.09
D012,2025-11-14,P002674,343.85,4605.74
D012,2025-12-24,P002674,449.73,8479.55
D012,2026-01-07,P002674,510.14,10541.27
D012,2026-02-21,P002674,695.05,13210.44
D012,2026-03-20,P002674,1046.17,9253.21
D012,2026-04-14,P002674,1381.46,11926.37
D012,2026-05-03,P002674,621.08,10248.19
D012,2026-06-23,P002674,409.74,8254.29
D012,2025-11-14,P002675,7088.64,75771.08
D012,2025-12-09,P002675,4521.48,79122.0
D012,2026-02-04,P002675,5790.51,65452.41
D012,2026-03-14,P002675,1226.58,25621.53
D012,2026-04-22,P002675,3863.31,63480.14
D012,2025-11-11,P002676,2083.55,27263.09
D012,2025-12-13,P002676,1657.11,25110.08
D012,2026-01-20,P002676,1522.23,29398.38
D012,2026-02-19,P002676,2625.0,34185.13
D012,2026-03-16,P002676,829.52,17730.16
D012,2026-04-14,P002676,1025.97,25152.13
D012,2026-05-18,P002676,2011.59,24616.13
D012,2026-06-08,P002676,1551.53,19360.16
D012,2025-11-17,P002677,2327.79,29205.35
D012,2025-12-08,P002677,1843.75,39816.31
D012,2026-02-24,P002677,2480.59,43642.19
D012,2026-03-24,P002677,1563.19,38661.08
D012,2026-04-26,P002677,2552.87,56664.63
D012,2026-06-12,P002677,3823.06,42408.16
D012,2025-11-09,P002678,97.89,1644.12
D012,2025-12-23,P002678,157.95,1594.53
D012,2026-01-12,P002678,159.7,2133.38
D012,2026-02-23,P002678,72.35,1240.66
D012,2026-04-06,P002678,126.04,3029.92
D012,2026-05-19,P002678,43.57,1061.92
D012,2026-06-18,P002678,241.29,2308.74
D012,2025-11-04,P002679,688.69,10618.68
D012,2025-12-10,P002679,348.37,8639.5
D012,2026-01-18,P002679,306.28,6895.4
D012,2026-02-12,P002679,982.17,11401.84
D012,2026-03-23,P002679,242.68,4657.46
D012,2026-04-05,P002679,457.74,4622.17
D012,2026-05-09,P002679,89.75,1995.24
D012,2025-11-18,P002680,266.64,6391.66
D012,2025-12-06,P002680,357.39,6360.63
D012,2026-01-10,P002680,252.89,3884.61
D012,2026-03-12,P002680,417.53,4532.82
D012,2026-04-17,P002680,559.36,4788.91
D012,2026-05-15,P002680,343.15,5837.75
D012,2026-06-08,P002680,374.52,4939.13
D012,2025-12-25,P002681,278.78,5047.97
D012,2026-01-12,P002681,491.83,8771.59
D012,2026-02-16,P002681,722.28,15787.76
D012,2026-03-06,P002681,709.0,8265.6
D012,2026-04-27,P002681,584.32,10823.69
D012,2026-05-12,P002681,713.79,11679.18
D012,2026-06-09,P002681,392.88,7264.53
D012,2025-12-22,P002682,109.87,2707.78
D012,2026-01-26,P002682,170.02,2298.99
D012,2026-03-23,P002682,60.47,1404.04
D012,2026-04-11,P002682,339.71,3304.98
D012,2026-05-09,P002682,165.14,3169.74
D012,2026-06-05,P002682,275.56,2767.36
D012,2026-01-17,P002683,399.86,7109.47
D012,2026-02-03,P002683,491.46,5325.25
D012,2026-03-17,P002683,359.51,8337.05
D012,2026-04-04,P002683,406.12,5149.68
D012,2026-06-05,P002683,331.47,4631.43
D012,2025-11-02,P002684,306.23,2850.52
D012,2025-12-23,P002684,306.03,4053.44
D012,2026-01-20,P002684,375.87,4064.95
D012,2026-02-14,P002684,112.56,910.47
D012,2026-04-13,P002684,107.79,2452.47
D012,2026-05-02,P002684,290.72,3696.99
D012,2026-06-10,P002684,165.79,3316.24
D012,2025-11-19,P002685,479.1,7119.07
D012,2025-12-01,P002685,115.74,1081.99
D012,2026-02-11,P002685,389.99,5112.2
D012,2026-03-09,P002685,247.63,4178.45
D012,2026-04-04,P002685,251.67,5242.03
D012,2026-06-20,P002685,390.77,5678.72
D012,2025-11-10,P002686,1086.11,10486.26
D012,2025-12-05,P002686,394.59,9529.5
D012,2026-01-18,P002686,1333.24,12745.45
D012,2026-02-04,P002686,465.82,10728.27
D012,2026-03-26,P002686,401.74,8888.05
D012,2026-04-21,P002686,512.78,4613.85
D012,2026-05-17,P002686,539.66,12905.16
D012,2026-06-14,P002686,823.04,11753.62
D012,2025-11-14,P002687,1291.49,21728.45
D012,2025-12-27,P002687,1357.92,29450.98
D012,2026-02-24,P002687,1518.19,34623.13
D012,2026-03-27,P002687,4091.5,35679.16
D012,2026-04-12,P002687,2891.61,50591.75
D012,2026-06-21,P002687,1710.17,37990.31
D012,2025-11-18,P002688,353.0,5061.44
D012,2025-12-26,P002688,454.57,4621.32
D012,2026-01-23,P002688,113.11,2610.29
D012,2026-02-20,P002688,149.51,3442.62
D012,2026-03-06,P002688,256.58,3680.12
D012,2026-04-19,P002688,173.39,3945.33
D012,2026-05-11,P002688,199.93,3628.53
D012,2026-06-07,P002688,211.49,2516.64
D012,2025-11-21,P002689,2657.5,34204.3
D012,2025-12-04,P002689,2060.5,29158.52
D012,2026-01-01,P002689,505.33,8611.5
D012,2026-02-09,P002689,1062.18,21081.54
D012,2026-03-25,P002689,1652.97,28753.05
D012,2026-04-19,P002689,1247.63,28580.85
D012,2026-06-04,P002689,848.96,13917.67
D012,2025-11-17,P002690,910.03,10377.74
D012,2025-12-21,P002690,878.73,21160.83
D012,2026-01-17,P002690,1262.42,19398.4
D012,2026-02-25,P002690,1029.74,25462.99
D012,2026-04-10,P002690,1638.36,26007.24
D012,2026-05-08,P002690,1659.0,29854.48
D012,2026-06-26,P002690,1820.21,29017.67
D012,2025-11-12,P002691,5676.49,71271.85
D012,2025-12-07,P002691,2832.26,44226.16
D012,2026-01-02,P002691,4239.76,61148.6
D012,2026-02-22,P002691,3870.98,53443.22
D012,2026-03-16,P002691,1548.52,37793.64
D012,2026-04-23,P002691,2267.62,54729.33
D012,2026-05-10,P002691,2379.78,43652.67
D012,2026-06-03,P002691,3007.57,64469.31
D012,2025-11-03,P002692,867.67,20117.56
D012,2025-12-21,P002692,1507.4,25425.28
D012,2026-01-17,P002692,779.22,17235.69
D012,2026-02-25,P002692,431.83,9654.6
D012,2026-04-02,P002692,355.06,5518.39
D012,2026-05-24,P002692,1448.2,26753.25
D012,2026-06-08,P002692,1483.42,26673.91
D012,2025-11-20,P002693,452.59,10594.84
D012,2026-02-17,P002693,507.93,9721.58
D012,2026-03-17,P002693,512.34,7072.09
D012,2026-04-27,P002693,837.97,13193.23
D012,2026-05-27,P002693,845.26,7011.87
D012,2026-06-18,P002693,434.21,10217.94
D012,2025-11-24,P002694,3848.15,32175.84
D012,2026-01-26,P002694,3047.59,54351.09
D012,2026-02-11,P002694,1783.17,32644.4
D012,2026-03-22,P002694,4658.93,59109.24
D012,2026-04-18,P002694,3496.41,58229.17
D012,2026-05-05,P002694,2607.11,59487.45
D012,2026-06-04,P002694,2031.44,43497.54
D012,2025-11-02,P002695,630.69,6067.74
D012,2025-12-17,P002695,363.54,5786.98
D012,2026-02-01,P002695,373.03,7034.11
D012,2026-03-24,P002695,199.36,3173.74
D012,2026-04-11,P002695,577.27,6846.84
D012,2026-05-23,P002695,402.42,3358.92
D012,2026-06-04,P002695,227.27,4965.65
D012,2025-12-27,P002696,293.24,6628.22
D012,2026-01-04,P002696,175.93,3169.73
D012,2026-02-06,P002696,152.59,2740.49
D012,2026-03-16,P002696,241.91,3802.36
D012,2026-04-19,P002696,563.35,5292.31
D012,2026-06-26,P002696,397.94,4965.2
D012,2025-11-09,P002697,380.34,8806.97
D012,2025-12-15,P002697,485.53,5894.58
D012,2026-01-22,P002697,580.32,8855.67
D012,2026-02-16,P002697,568.28,9834.68
D012,2026-04-14,P002697,474.83,10353.99
D012,2026-05-26,P002697,525.71,9110.19
D012,2025-11-04,P002698,3983.35,43248.3
D012,2026-01-20,P002698,1184.57,25777.52
D012,2026-02-26,P002698,2123.68,25030.88
D012,2026-03-16,P002698,1755.95,33215.78
D012,2026-05-24,P002698,4162.33,33551.83
D012,2026-06-23,P002698,2281.31,49442.47
D012,2025-11-26,P002699,136.85,2102.75
D012,2025-12-19,P002699,143.18,2225.24
D012,2026-01-18,P002699,128.78,2473.44
D012,2026-02-16,P002699,98.41,1552.33
D012,2026-03-15,P002699,136.95,3012.83
D012,2026-05-13,P002699,109.21,1538.89
D012,2025-11-17,P002700,858.2,11257.1
D012,2025-12-25,P002700,773.91,9936.43
D012,2026-01-17,P002700,348.86,8052.98
D012,2026-02-08,P002700,421.18,7074.79
D012,2026-03-08,P002700,431.63,9816.32
D012,2026-04-03,P002700,1078.2,12129.45
D012,2026-05-14,P002700,1309.51,11240.84
D012,2026-06-25,P002700,684.48,9512.69
D012,2025-11-22,P002701,713.08,15349.83
D012,2025-12-05,P002701,3259.31,31025.17
D012,2026-01-07,P002701,1315.74,29693.77
D012,2026-02-03,P002701,1597.94,16548.4
D012,2026-03-16,P002701,1383.88,31502.47
D012,2026-04-04,P002701,528.65,7383.5
D012,2026-05-07,P002701,1145.01,19806.0
D012,2026-06-04,P002701,1210.73,19507.98
D012,2025-11-19,P002702,1733.71,41636.08
D012,2025-12-27,P002702,683.51,16902.93
D012,2026-01-05,P002702,4304.6,37429.29
D012,2026-02-01,P002702,1461.35,33843.92
D012,2026-03-01,P002702,1703.72,41050.04
D012,2026-04-15,P002702,2083.63,25708.95
D012,2026-05-09,P002702,1532.58,29487.43
D012,2026-06-09,P002702,1376.61,32156.65
D012,2025-11-16,P002703,1267.19,15793.3
D012,2025-12-20,P002703,1594.84,23876.1
D012,2026-01-25,P002703,1918.27,45131.25
D012,2026-02-03,P002703,641.73,7923.81
D012,2026-03-22,P002703,2016.41,31821.69
D012,2026-04-27,P002703,2158.99,44736.98
D012,2026-05-01,P002703,1764.34,42095.34
D012,2025-11-27,P002704,335.71,4984.32
D012,2025-12-24,P002704,255.92,3232.47
D012,2026-01-18,P002704,294.89,4759.35
D012,2026-02-06,P002704,153.57,3777.46
D012,2026-03-22,P002704,336.71,5649.19
D012,2026-04-09,P002704,216.34,2753.85
D012,2026-05-13,P002704,264.97,2602.14
D012,2026-06-06,P002704,554.89,6126.71
D012,2025-11-25,P002705,570.99,9332.69
D012,2025-12-21,P002705,554.28,12179.2
D012,2026-01-04,P002705,277.14,4615.53
D012,2026-02-02,P002705,472.88,4907.78
D012,2026-05-12,P002705,1134.26,10543.43
D012,2026-06-03,P002705,528.14,9014.3
D012,2025-12-27,P002706,367.07,3937.09
D012,2026-01-15,P002706,432.78,8381.49
D012,2026-02-07,P002706,189.92,3415.69
D012,2026-03-27,P002706,244.74,4487.86
D012,2025-11-14,P002707,292.78,6568.17
D012,2025-12-20,P002707,629.48,8109.19
D012,2026-01-14,P002707,207.39,4697.51
D012,2026-03-04,P002707,347.84,7290.4
D012,2026-04-24,P002707,636.85,7635.8
D012,2026-05-07,P002707,182.54,4259.58
D012,2026-06-19,P002707,359.61,5816.69
D012,2025-11-11,P002708,697.11,15717.93
D012,2025-12-09,P002708,683.79,15277.26
D012,2026-01-05,P002708,1341.12,10739.31
D012,2026-02-16,P002708,662.6,8918.09
D012,2026-03-06,P002708,2479.42,24039.86
D012,2026-04-18,P002708,1864.88,18299.75
D012,2026-05-25,P002708,2279.06,22033.51
D012,2026-06-24,P002708,1562.61,17478.45
D012,2025-12-26,P002709,1064.75,18437.73
D012,2026-02-21,P002709,839.03,19920.2
D012,2026-03-26,P002709,957.53,20550.49
D012,2026-04-03,P002709,873.07,21454.49
D012,2026-05-19,P002709,1327.18,24619.88
D012,2026-06-24,P002709,1605.35,17370.35
D012,2025-11-17,P002710,651.31,13228.11
D012,2025-12-25,P002710,2525.01,42681.77
D012,2026-01-24,P002710,2311.23,34528.26
D012,2026-02-13,P002710,3215.51,38675.94
D012,2026-03-03,P002710,2236.64,41515.48
D012,2026-04-12,P002710,3429.39,41879.14
D012,2026-05-09,P002710,1823.64,42440.7
D012,2026-06-20,P002710,1956.58,25934.05
D012,2025-11-05,P002711,131.54,1117.28
D012,2025-12-10,P002711,236.33,2238.59
D012,2026-01-16,P002711,56.45,1373.81
D012,2026-02-04,P002711,93.61,2099.03
D012,2026-03-18,P002711,92.22,1909.74
D012,2026-05-11,P002711,154.1,1726.59
D012,2025-11-16,P002712,672.96,5930.79
D012,2026-01-03,P002712,520.93,7662.16
D012,2026-02-13,P002712,282.82,3291.95
D012,2026-05-03,P002712,414.1,6984.26
D012,2026-06-23,P002712,649.21,5424.7
D012,2025-11-20,P002713,1812.01,28305.36
D012,2025-12-12,P002713,2780.35,52815.13
D012,2026-01-06,P002713,1394.55,29943.97
D012,2026-02-07,P002713,1734.54,35713.43
D012,2026-03-15,P002713,3636.33,35491.39
D012,2026-04-12,P002713,3235.63,41343.63
D012,2026-05-16,P002713,1099.86,26933.79
D012,2026-06-09,P002713,2353.32,29477.61
D012,2025-11-01,P002714,129.87,2424.16
D012,2026-01-07,P002714,135.94,2953.15
D012,2026-02-20,P002714,172.97,3127.13
D012,2026-03-06,P002714,144.93,3533.21
D012,2026-04-06,P002714,148.63,3705.13
D012,2026-05-10,P002714,173.16,3320.35
D012,2026-06-21,P002714,132.14,2171.88
D012,2025-11-13,P002715,348.14,3067.63
D012,2025-12-20,P002715,197.46,4529.37
D012,2026-01-10,P002715,242.32,3766.99
D012,2026-02-20,P002715,78.27,1561.17
D012,2026-04-23,P002715,99.49,2177.76
D012,2026-05-12,P002715,152.51,3670.14
D012,2025-11-19,P002716,5577.94,62650.55
D012,2025-12-13,P002716,6328.6,67598.33
D012,2026-01-25,P002716,4752.6,107435.0
D012,2026-02-25,P002716,3036.4,73524.47
D012,2026-03-08,P002716,4414.03,95204.32
D012,2026-04-20,P002716,2602.77,56297.06
D012,2026-05-11,P002716,13468.52,109957.03
D012,2026-06-10,P002716,6447.19,106166.9
D012,2025-11-18,P002717,1766.24,19582.01
D012,2026-01-23,P002717,931.72,17257.23
D012,2026-02-14,P002717,792.46,12209.55
D012,2026-03-19,P002717,1019.92,15939.03
D012,2026-04-16,P002717,660.07,6758.17
D012,2026-05-07,P002717,278.38,5506.37
D012,2026-06-18,P002717,1116.06,16679.28
D012,2025-11-19,P002718,84.66,1891.31
D012,2025-12-11,P002718,222.87,4741.71
D012,2026-01-05,P002718,218.81,4620.16
D012,2026-02-13,P002718,415.62,5275.46
D012,2026-03-06,P002718,326.22,5029.7
D012,2026-04-21,P002718,224.49,5385.17
D012,2026-05-19,P002718,346.89,4648.64
D012,2026-06-26,P002718,121.21,2767.79
D012,2025-11-12,P002719,882.03,12978.03
D012,2025-12-05,P002719,1240.42,12208.87
D012,2026-01-02,P002719,783.38,13931.02
D012,2026-02-09,P002719,685.06,11394.71
D012,2026-04-20,P002719,157.52,3307.49
D012,2026-05-18,P002719,484.72,9093.38
D012,2026-06-25,P002719,356.44,7952.33
D012,2026-01-13,P002720,57.01,1337.73
D012,2026-03-11,P002720,119.17,1892.92
D012,2026-05-13,P002720,110.14,2241.55
D012,2026-06-21,P002720,82.03,1475.89
D012,2025-11-23,P002721,15752.87,144525.44
D012,2025-12-19,P002721,2871.81,64499.76
D012,2026-01-18,P002721,3192.27,71585.04
D012,2026-02-02,P002721,11851.2,103740.47
D012,2026-03-22,P002721,4948.54,120184.53
D012,2026-04-24,P002721,7297.6,76673.88
D012,2026-06-13,P002721,4187.05,103567.31
D012,2025-11-03,P002722,1938.5,21247.78
D012,2026-01-10,P002722,1150.96,15027.38
D012,2026-02-08,P002722,827.1,15472.32
D012,2026-03-03,P002722,840.35,13816.16
D012,2026-04-18,P002722,576.36,14027.48
D012,2026-05-26,P002722,1146.22,17840.73
D012,2026-06-20,P002722,626.5,12761.59
D012,2025-11-12,P002723,407.27,10063.91
D012,2026-01-05,P002723,864.07,8979.34
D012,2026-02-25,P002723,687.84,11461.31
D012,2026-03-26,P002723,1355.34,11063.48
D012,2026-04-11,P002723,700.89,8161.96
D012,2026-05-06,P002723,1152.13,10823.7
D012,2026-06-01,P002723,762.79,9059.14
D012,2025-11-15,P002724,3693.85,70611.81
D012,2025-12-05,P002724,881.65,19012.51
D012,2026-02-05,P002724,4204.33,68567.68
D012,2026-03-19,P002724,7753.93,95253.18
D012,2026-04-03,P002724,5652.87,72804.02
D012,2026-05-02,P002724,2516.76,28298.92
D012,2026-06-13,P002724,3617.0,29019.01
D012,2025-11-13,P002725,1310.13,23265.6
D012,2025-12-27,P002725,1041.96,15350.63
D012,2026-01-11,P002725,1354.56,33451.07
D012,2026-02-18,P002725,1536.77,33575.03
D012,2026-04-27,P002725,1044.98,25618.32
D012,2026-05-20,P002725,1598.92,33414.18
D013,2025-11-01,P002726,78.78,1876.65
D013,2025-12-26,P002726,127.99,2241.66
D013,2026-01-03,P002726,49.6,962.18
D013,2026-03-19,P002726,78.52,1888.95
D013,2026-04-20,P002726,67.08,1215.27
D013,2026-05-17,P002726,181.07,2008.82
D013,2026-06-13,P002726,64.15,1582.08
D013,2025-11-23,P002727,276.0,5322.55
D013,2025-12-18,P002727,237.43,4494.48
D013,2026-01-17,P002727,563.49,9187.23
D013,2026-02-18,P002727,609.2,5200.18
D013,2026-03-14,P002727,212.15,3005.21
D013,2026-04-25,P002727,172.92,4254.04
D013,2026-05-14,P002727,238.06,5862.23
D013,2026-06-01,P002727,175.4,2656.55
D013,2025-11-06,P002728,372.56,5833.41
D013,2025-12-09,P002728,260.41,3324.31
D013,2026-02-06,P002728,242.52,5231.95
D013,2026-03-03,P002728,170.59,3109.71
D013,2026-04-24,P002728,223.4,5040.14
D013,2026-05-10,P002728,956.16,8355.94
D013,2026-06-06,P002728,279.63,5411.45
D013,2025-11-25,P002729,653.9,15875.96
D013,2025-12-04,P002729,1872.33,19446.05
D013,2026-02-07,P002729,552.94,12172.26
D013,2026-03-27,P002729,1181.44,15315.3
D013,2026-04-17,P002729,901.87,12097.86
D013,2026-05-17,P002729,1629.61,20232.08
D013,2025-12-09,P002730,624.99,15344.86
D013,2026-01-01,P002730,2176.58,20759.41
D013,2026-02-18,P002730,1086.79,13169.47
D013,2026-03-26,P002730,1122.47,19425.68
D013,2026-04-14,P002730,976.72,15966.65
D013,2026-05-25,P002730,1181.31,28508.59
D013,2026-01-03,P002731,368.04,6286.76
D013,2026-02-20,P002731,188.49,1582.77
D013,2026-03-09,P002731,276.88,4864.85
D013,2026-04-02,P002731,286.0,4357.44
D013,2026-06-14,P002731,309.4,4211.75
D013,2025-11-16,P002732,498.57,8828.38
D013,2025-12-16,P002732,386.08,8305.34
D013,2026-01-21,P002732,722.14,10717.19
D013,2026-02-02,P002732,542.77,9176.57
D013,2026-03-10,P002732,487.76,8364.27
D013,2026-04-06,P002732,206.85,4694.61
D013,2026-05-16,P002732,293.5,7190.73
D013,2026-06-01,P002732,300.18,4614.28
D013,2025-11-04,P002733,202.25,2534.19
D013,2025-12-03,P002733,243.48,2143.41
D013,2026-01-19,P002733,75.64,1554.08
D013,2026-03-19,P002733,122.56,1415.21
D013,2026-04-02,P002733,107.09,1420.23
D013,2026-05-03,P002733,93.9,2093.18
