pos_code,distributor_id,segment
P002334,D011,HYPERMARKET
P002335,D011,LARGE_SUPERMARKET
P002336,D011,HYPERMARKET
P002337,D011,TRADITIONAL
P002338,D011,SMALL_SUPERMARKET
P002339,D011,TRADITIONAL
P002340,D011,HYPERMARKET
P002341,D011,CASH_AND_CARRY
P002342,D011,WHOLESALE
P002343,D011,LARGE_SUPERMARKET
P002344,D011,HYPERMARKET
P002345,D011,HYPERMARKET
P002346,D011,CASH_AND_CARRY
P002347,D011,SMALL_SUPERMARKET
P002348,D011,TRADITIONAL
P002349,D011,SMALL_SUPERMARKET
P002350,D011,WHOLESALE
P002351,D011,TRADITIONAL
P002352,D011,TRADITIONAL
P002353,D011,PHARMACY
P002354,D011,LARGE_SUPERMARKET
P002355,D011,WHOLESALE
P002356,D011,HYPERMARKET
P002357,D011,SMALL_SUPERMARKET
P002358,D011,CASH_AND_CARRY
P002359,D011,TRADITIONAL
P002360,D011,TRADITIONAL
P002361,D011,SMALL_SUPERMARKET
P002362,D011,SMALL_SUPERMARKET
P002363,D011,SMALL_SUPERMARKET
P002364,D011,TRADITIONAL
P002365,D011,SMALL_SUPERMARKET
P002366,D011,SMALL_SUPERMARKET
P002367,D011,SMALL_SUPERMARKET
P002368,D011,SMALL_SUPERMARKET
P002369,D011,SMALL_SUPERMARKET
P002370,D011,LARGE_SUPERMARKET
P002371,D011,CASH_AND_CARRY
P002372,D011,TRADITIONAL
P002373,D011,LARGE_SUPERMARKET
P002374,D011,TRADITIONAL
P002375,D011,WHOLESALE
P002376,D011,SMALL_SUPERMARKET
P002377,D011,LARGE_SUPERMARKET
P002378,D011,HYPERMARKET
P002379,D011,HYPERMARKET
P002380,D011,TRADITIONAL
P002381,D011,PHARMACY
P002382,D011,HYPERMARKET
P002383,D011,TRADITIONAL
P002384,D011,HYPERMARKET
P002385,D011,TRADITIONAL
P002386,D011,TRADITIONAL
P002387,D011,SMALL_SUPERMARKET
P002388,D011,HYPERMARKET
P002389,D011,TRADITIONAL
P002390,D011,PHARMACY
P002391,D011,SMALL_SUPERMARKET
P002392,D011,LARGE_SUPERMARKET
P002393,D011,LARGE_SUPERMARKET
P002394,D011,TRADITIONAL
P002395,D011,TRADITIONAL
P002396,D011,WHOLESALE
P002397,D011,TRADITIONAL
P002398,D011,CASH_AND_CARRY
P002399,D011,WHOLESALE
P002400,D011,SMALL_SUPERMARKET
P002401,D011,TRADITIONAL
P002402,D011,SMALL_SUPERMARKET
P002403,D011,SMALL_SUPERMARKET
P002404,D011,PHARMACY
P002405,D011,TRADITIONAL
P002406,D011,PHARMACY
P002407,D011,SMALL_SUPERMARKET
P002408,D011,TRADITIONAL
P002409,D011,TRADITIONAL
P002410,D011,LARGE_SUPERMARKET
P002411,D011,SMALL_SUPERMARKET
P002412,D011,TRADITIONAL
P002413,D011,HYPERMARKET
P002414,D011,PHARMACY
P002415,D011,LARGE_SUPERMARKET
P002416,D011,LARGE_SUPERMARKET
P002417,D011,TRADITIONAL
P002418,D011,LARGE_SUPERMARKET
P002419,D011,PHARMACY
P002420,D011,TRADITIONAL
P002421,D011,HYPERMARKET
P002422,D011,TRADITIONAL
P002423,D011,TRADITIONAL
P002424,D011,TRADITIONAL
P002425,D011,WHOLESALE
P002426,D011,TRADITIONAL
P002427,D011,TRADITIONAL
P002428,D011,SMALL_SUPERMARKET
P002429,D011,TRADITIONAL
P002430,D011,PHARMACY
P002431,D011,TRADITIONAL
P002432,D011,TRADITIONAL
P002433,D012,SMALL_SUPERMARKET
P002434,D012,TRADITIONAL
P002435,D012,PHARMACY
P002436,D012,LARGE_SUPERMARKET
P002437,D012,LARGE_SUPERMARKET
P002438,D012,TRADITIONAL
P002439,D012,TRADITIONAL
P002440,D012,TRADITIONAL
P002441,D012,HYPERMARKET
P002442,D012,SMALL_SUPERMARKET
P002443,D012,TRADITIONAL
P002444,D012,TRADITIONAL
P002445,D012,TRADITIONAL
P002446,D012,TRADITIONAL
P002447,D012,TRADITIONAL
P002448,D012,WHOLESALE
P002449,D012,TRADITIONAL
P002450,D012,TRADITIONAL
P002451,D012,TRADITIONAL
P002452,D012,LARGE_SUPERMARKET
P002453,D012,SMALL_SUPERMARKET
P002454,D012,TRADITIONAL
P002455,D012,CASH_AND_CARRY
P002456,D012,TRADITIONAL
P002457,D012,LARGE_SUPERMARKET
P002458,D012,TRADITIONAL
P002459,D012,LARGE_SUPERMARKET
P002460,D012,TRADITIONAL
P002461,D012,WHOLESALE
P002462,D012,TRADITIONAL
P002463,D012,TRADITIONAL
P002464,D012,SMALL_SUPERMARKET
P002465,D012,SMALL_SUPERMARKET
P002466,D012,CASH_AND_CARRY
P002467,D012,TRADITIONAL
P002468,D012,TRADITIONAL
P002469,D012,SMALL_SUPERMARKET
P002470,D012,HYPERMARKET
P002471,D012,LARGE_SUPERMARKET
P002472,D012,LARGE_SUPERMARKET
P002473,D012,SMALL_SUPERMARKET
P002474,D012,PHARMACY
P002475,D012,TRADITIONAL
P002476,D012,SMALL_SUPERMARKET
P002477,D012,LARGE_SUPERMARKET
P002478,D012,SMALL_SUPERMARKET
P002479,D012,WHOLESALE
P002480,D012,SMALL_SUPERMARKET
P002481,D012,TRADITIONAL
P002482,D012,WHOLESALE
P002483,D012,LARGE_SUPERMARKET
P002484,D012,TRADITIONAL
P002485,D012,PHARMACY
P002486,D012,SMALL_SUPERMARKET
P002487,D012,HYPERMARKET
P002488,D012,PHARMACY
P002489,D012,CASH_AND_CARRY
P002490,D012,TRADITIONAL
P002491,D012,TRADITIONAL
P002492,D012,LARGE_SUPERMARKET
P002493,D012,WHOLESALE
P002494,D012,TRADITIONAL
P002495,D012,HYPERMARKET
P002496,D012,TRADITIONAL
P002497,D012,PHARMACY
P002498,D012,WHOLESALE
P002499,D012,SMALL_SUPERMARKET
P002500,D012,HYPERMARKET
P002501,D012,PHARMACY
P002502,D012,PHARMACY
P002503,D012,TRADITIONAL
P002504,D012,TRADITIONAL
P002505,D012,SMALL_SUPERMARKET
P002506,D012,SMALL_SUPERMARKET
P002507,D012,LARGE_SUPERMARKET
P002508,D012,LARGE_SUPERMARKET
P002509,D012,SMALL_SUPERMARKET
P002510,D012,WHOLESALE
P002511,D012,LARGE_SUPERMARKET
P002512,D012,LARGE_SUPERMARKET
P002513,D012,TRADITIONAL
P002514,D012,LARGE_SUPERMARKET
P002515,D012,LARGE_SUPERMARKET
P002516,D012,TRADITIONAL
P002517,D012,SMALL_SUPERMARKET
P002518,D012,TRADITIONAL
P002519,D012,PHARMACY
P002520,D012,LARGE_SUPERMARKET
P002521,D012,PHARMACY
P002522,D012,PHARMACY
P002523,D012,WHOLESALE
P002524,D012,TRADITIONAL
P002525,D012,TRADITIONAL
P002526,D012,TRADITIONAL
P002527,D012,TRADITIONAL
P002528,D012,HYPERMARKET
P002529,D012,PHARMACY
P002530,D012,TRADITIONAL
P002531,D012,WHOLESALE
P002532,D012,SMALL_SUPERMARKET
P002533,D012,HYPERMARKET
P002534,D012,TRADITIONAL
P002535,D012,TRADITIONAL
P002536,D012,SMALL_SUPERMARKET
P002537,D012,SMALL_SUPERMARKET
P002538,D012,SMALL_SUPERMARKET
P002539,D012,TRADITIONAL
P002540,D012,SMALL_SUPERMARKET
P002541,D012,PHARMACY
P002542,D012,LARGE_SUPERMARKET
P002543,D012,SMALL_SUPERMARKET
P002544,D012,SMALL_SUPERMARKET
P002545,D012,TRADITIONAL
P002546,D012,TRADITIONAL
P002547,D012,TRADITIONAL
P002548,D012,PHARMACY
P002549,D012,SMALL_SUPERMARKET
P002550,D012,TRADITIONAL
P002551,D012,HYPERMARKET
P002552,D012,SMALL_SUPERMARKET
P002553,D012,SMALL_SUPERMARKET
P002554,D012,HYPERMARKET
P002555,D012,TRADITIONAL
P002556,D012,TRADITIONAL
P002557,D012,TRADITIONAL
P002558,D012,TRADITIONAL
P002559,D012,TRADITIONAL
P002560,D012,SMALL_SUPERMARKET
P002561,D012,HYPERMARKET
P002562,D012,LARGE_SUPERMARKET
P002563,D012,TRADITIONAL
P002564,D012,PHARMACY
P002565,D012,HYPERMARKET
P002566,D012,TRADITIONAL
P002567,D012,TRADITIONAL
P002568,D012,WHOLESALE
P002569,D012,TRADITIONAL
P002570,D012,TRADITIONAL
P002571,D012,TRADITIONAL
P002572,D012,CASH_AND_CARRY
P002573,D012,LARGE_SUPERMARKET
P002574,D012,PHARMACY
P002575,D012,HYPERMARKET
P002576,D012,WHOLESALE
P002577,D012,HYPERMARKET
P002578,D012,LARGE_SUPERMARKET
P002579,D012,HYPERMARKET
P002580,D012,SMALL_SUPERMARKET
P002581,D012,SMALL_SUPERMARKET
P002582,D012,LARGE_SUPERMARKET
P002583,D012,SMALL_SUPERMARKET
P002584,D012,SMALL_SUPERMARKET
P002585,D012,TRADITIONAL
P002586,D012,CASH_AND_CARRY
P002587,D012,TRADITIONAL
P002588,D012,LARGE_SUPERMARKET
P002589,D012,SMALL_SUPERMARKET
P002590,D012,PHARMACY
P002591,D012,LARGE_SUPERMARKET
P002592,D012,SMALL_SUPERMARKET
P002593,D012,PHARMACY
P002594,D012,PHARMACY
P002595,D012,SMALL_SUPERMARKET
P002596,D012,TRADITIONAL
P002597,D012,SMALL_SUPERMARKET
P002598,D012,TRADITIONAL
P002599,D012,HYPERMARKET
P002600,D012,LARGE_SUPERMARKET
P002601,D012,TRADITIONAL
P002602,D012,SMALL_SUPERMARKET
P002603,D012,TRADITIONAL
P002604,D012,SMALL_SUPERMARKET
P002605,D012,CASH_AND_CARRY
P002606,D012,WHOLESALE
P002607,D012,TRADITIONAL
P002608,D012,TRADITIONAL
P002609,D012,SMALL_SUPERMARKET
P002610,D012,TRADITIONAL
P002611,D012,LARGE_SUPERMARKET
P002612,D012,CASH_AND_CARRY
P002613,D012,WHOLESALE
P002614,D012,PHARMACY
P002615,D012,CASH_AND_CARRY
P002616,D012,PHARMACY
P002617,D012,LARGE_SUPERMARKET
P002618,D012,PHARMACY
P002619,D012,TRADITIONAL
P002620,D012,SMALL_SUPERMARKET
P002621,D012,TRADITIONAL
P002622,D012,SMALL_SUPERMARKET
P002623,D012,SMALL_SUPERMARKET
P002624,D012,SMALL_SUPERMARKET
P002625,D012,LARGE_SUPERMARKET
P002626,D012,TRADITIONAL
P002627,D012,CASH_AND_CARRY
P002628,D012,TRADITIONAL
P002629,D012,TRADITIONAL
P002630,D012,SMALL_SUPERMARKET
P002631,D012,SMALL_SUPERMARKET
P002632,D012,LARGE_SUPERMARKET
P002633,D012,WHOLESALE
P002634,D012,LARGE_SUPERMARKET
P002635,D012,TRADITIONAL
P002636,D012,TRADITIONAL
P002637,D012,TRADITIONAL
P002638,D012,CASH_AND_CARRY
P002639,D012,SMALL_SUPERMARKET
P002640,D012,CASH_AND_CARRY
P002641,D012,TRADITIONAL
P002642,D012,WHOLESALE
P002643,D012,TRADITIONAL
P002644,D012,WHOLESALE
P002645,D012,PHARMACY
P002646,D012,SMALL_SUPERMARKET
P002647,D012,WHOLESALE
P002648,D012,TRADITIONAL
P002649,D012,SMALL_SUPERMARKET
P002650,D012,PHARMACY
P002651,D012,SMALL_SUPERMARKET
P002652,D012,TRADITIONAL
P002653,D012,LARGE_SUPERMARKET
P002654,D012,LARGE_SUPERMARKET
P002655,D012,WHOLESALE
P002656,D012,SMALL_SUPERMARKET
P002657,D012,SMALL_SUPERMARKET
P002658,D012,SMALL_SUPERMARKET
P002659,D012,TRADITIONAL
P002660,D012,WHOLESALE
P002661,D012,CASH_AND_CARRY
P002662,D012,HYPERMARKET
P002663,D012,TRADITIONAL
P002664,D012,SMALL_SUPERMARKET
P002665,D012,TRADITIONAL
P002666,D012,SMALL_SUPERMARKET
P002667,D012,SMALL_SUPERMARKET
P002668,D012,SMALL_SUPERMARKET
P002669,D012,TRADITIONAL
P002670,D012,TRADITIONAL
P002671,D012,SMALL_SUPERMARKET
P002672,D012,WHOLESALE
P002673,D012,TRADITIONAL
P002674,D012,SMALL_SUPERMARKET
P002675,D012,WHOLESALE
P002676,D012,CASH_AND_CARRY
P002677,D012,LARGE_SUPERMARKET
P002678,D012,TRADITIONAL
P002679,D012,SMALL_SUPERMARKET
P002680,D012,TRADITIONAL
P002681,D012,SMALL_SUPERMARKET
P002682,D012,TRADITIONAL
P002683,D012,SMALL_SUPERMARKET
P002684,D012,TRADITIONAL
P002685,D012,PHARMACY
P002686,D012,SMALL_SUPERMARKET
P002687,D012,CASH_AND_CARRY
P002688,D012,PHARMACY
P002689,D012,CASH_AND_CARRY
P002690,D012,LARGE_SUPERMARKET
P002691,D012,WHOLESALE
P002692,D012,HYPERMARKET
P002693,D012,SMALL_SUPERMARKET
P002694,D012,CASH_AND_CARRY
P002695,D012,TRADITIONAL
P002696,D012,TRADITIONAL
P002697,D012,SMALL_SUPERMARKET
P002698,D012,WHOLESALE
P002699,D012,TRADITIONAL
P002700,D012,SMALL_SUPERMARKET
P002701,D012,CASH_AND_CARRY
P002702,D012,LARGE_SUPERMARKET
P002703,D012,LARGE_SUPERMARKET
P002704,D012,TRADITIONAL
P002705,D012,PHARMACY
P002706,D012,SMALL_SUPERMARKET
P002707,D012,SMALL_SUPERMARKET
P002708,D012,LARGE_SUPERMARKET
P002709,D012,CASH_AND_CARRY
P002710,D012,LARGE_SUPERMARKET
P002711,D012,TRADITIONAL
P002712,D012,PHARMACY
P002713,D012,HYPERMARKET
P002714,D012,TRADITIONAL
P002715,D012,TRADITIONAL
P002716,D012,WHOLESALE
P002717,D012,SMALL_SUPERMARKET
P002718,D012,SMALL_SUPERMARKET
P002719,D012,LARGE_SUPERMARKET
P002720,D012,TRADITIONAL
P002721,D012,WHOLESALE
P002722,D012,LARGE_SUPERMARKET
P002723,D012,SMALL_SUPERMARKET
P002724,D012,CASH_AND_CARRY
P002725,D012,HYPERMARKET
P002726,D013,TRADITIONAL
P002727,D013,SMALL_SUPERMARKET
P002728,D013,SMALL_SUPERMARKET
P002729,D013,SMALL_SUPERMARKET
P002730,D013,LARGE_SUPERMARKET
P002731,D013,TRADITIONAL
P002732,D013,TRADITIONAL
P002733,D013,TRADITIONAL
P002734,D013,LARGE_SUPERMARKET
P002735,D013,WHOLESALE
P002736,D013,LARGE_SUPERMARKET
P002737,D013,TRADITIONAL
P002738,D013,SMALL_SUPERMARKET
P002739,D013,WHOLESALE
P002740,D013,LARGE_SUPERMARKET
P002741,D013,LARGE_SUPERMARKET
P002742,D013,TRADITIONAL
P002743,D013,HYPERMARKET
P002744,D013,LARGE_SUPERMARKET
P002745,D013,TRADITIONAL
P002746,D013,WHOLESALE
P002747,D013,LARGE_SUPERMARKET
P002748,D013,CASH_AND_CARRY
P002749,D013,WHOLESALE
P002750,D013,CASH_AND_CARRY
P002751,D013,TRADITIONAL
P002752,D013,TRADITIONAL
P002753,D013,TRADITIONAL
P002754,D013,TRADITIONAL
P002755,D013,PHARMACY
P002756,D013,LARGE_SUPERMARKET
P002757,D013,SMALL_SUPERMARKET
P002758,D013,HYPERMARKET
P002759,D013,PHARMACY
P002760,D013,SMALL_SUPERMARKET
P002761,D013,TRADITIONAL
P002762,D013,WHOLESALE
P002763,D013,PHARMACY
P002764,D013,LARGE_SUPERMARKET
P002765,D013,WHOLESALE
P002766,D013,CASH_AND_CARRY
P002767,D013,HYPERMARKET
P002768,D013,TRADITIONAL
P002769,D013,SMALL_SUPERMARKET
P002770,D013,TRADITIONAL
P002771,D013,TRADITIONAL
P002772,D013,SMALL_SUPERMARKET
P002773,D013,LARGE_SUPERMARKET
P002774,D013,LARGE_SUPERMARKET
P002775,D013,LARGE_SUPERMARKET
P002776,D013,TRADITIONAL
P002777,D013,SMALL_SUPERMARKET
P002778,D013,LARGE_SUPERMARKET
P002779,D013,TRADITIONAL
P002780,D013,TRADITIONAL
P002781,D013,TRADITIONAL
P002782,D013,PHARMACY
P002783,D013,SMALL_SUPERMARKET
P002784,D013,WHOLESALE
P002785,D013,HYPERMARKET
P002786,D013,TRADITIONAL
P002787,D013,PHARMACY
P002788,D013,WHOLESALE
P002789,D013,TRADITIONAL
P002790,D013,TRADITIONAL
P002791,D013,SMALL_SUPERMARKET
P002792,D013,TRADITIONAL
P002793,D013,TRADITIONAL
P002794,D013,PHARMACY
P002795,D013,TRADITIONAL
P002796,D013,HYPERMARKET
P002797,D013,TRADITIONAL
P002798,D013,LARGE_SUPERMARKET
P002799,D013,SMALL_SUPERMARKET
P002800,D013,SMALL_SUPERMARKET
P002801,D013,TRADITIONAL
P002802,D013,LARGE_SUPERMARKET
P002803,D013,LARGE_SUPERMARKET
P002804,D013,HYPERMARKET
P002805,D013,CASH_AND_CARRY
P002806,D013,TRADITIONAL
P002807,D013,HYPERMARKET
P002808,D013,HYPERMARKET
P002809,D013,TRADITIONAL
P002810,D013,SMALL_SUPERMARKET
P002811,D013,TRADITIONAL
P002812,D013,SMALL_SUPERMARKET
P002813,D013,PHARMACY
P002814,D013,SMALL_SUPERMARKET
P002815,D013,TRADITIONAL
P002816,D013,HYPERMARKET
P002817,D013,PHARMACY
P002818,D013,PHARMACY
P002819,D013,TRADITIONAL
P002820,D013,SMALL_SUPERMARKET
P002821,D013,LARGE_SUPERMARKET
P002822,D013,WHOLESALE
P002823,D013,TRADITIONAL
P002824,D013,LARGE_SUPERMARKET
P002825,D013,SMALL_SUPERMARKET
P002826,D013,SMALL_SUPERMARKET
P002827,D013,WHOLESALE
P002828,D013,TRADITIONAL
P002829,D013,TRADITIONAL
P002830,D013,TRADITIONAL
P002831,D013,SMALL_SUPERMARKET
P002832,D013,SMALL_SUPERMARKET
P002833,D013,HYPERMARKET
P002834,D013,WHOLESALE
P002835,D013,SMALL_SUPERMARKET
P002836,D013,SMALL_SUPERMARKET
P002837,D013,SMALL_SUPERMARKET
P002838,D013,LARGE_SUPERMARKET
P002839,D013,TRADITIONAL
P002840,D013,SMALL_SUPERMARKET
P002841,D013,HYPERMARKET
P002842,D013,TRADITIONAL
P002843,D013,SMALL_SUPERMARKET
P002844,D013,SMALL_SUPERMARKET
P002845,D013,SMALL_SUPERMARKET
P002846,D013,WHOLESALE
P002847,D013,SMALL_SUPERMARKET
P002848,D013,TRADITIONAL
P002849,D013,PHARMACY
P002850,D013,TRADITIONAL
P002851,D013,SMALL_SUPERMARKET
P002852,D013,TRADITIONAL
P002853,D013,SMALL_SUPERMARKET
P002854,D013,SMALL_SUPERMARKET
P002855,D013,TRADITIONAL
P002856,D013,SMALL_SUPERMARKET
P002857,D013,LARGE_SUPERMARKET
P002858,D013,SMALL_SUPERMARKET
P002859,D013,LARGE_SUPERMARKET
P002860,D013,SMALL_SUPERMARKET
P002861,D013,TRADITIONAL
P002862,D013,PHARMACY
P002863,D013,HYPERMARKET
P002864,D013,TRADITIONAL
P002865,D013,SMALL_SUPERMARKET
P002866,D013,HYPERMARKET
P002867,D013,SMALL_SUPERMARKET
P002868,D013,LARGE_SUPERMARKET
P002869,D013,LARGE_SUPERMARKET
P002870,D013,SMALL_SUPERMARKET
P002871,D013,SMALL_SUPERMARKET
P002872,D013,TRADITIONAL
P002873,D013,HYPERMARKET
P002874,D013,LARGE_SUPERMARKET
P002875,D013,LARGE_SUPERMARKET
P002876,D013,TRADITIONAL
P002877,D013,SMALL_SUPERMARKET
P002878,D013,TRADITIONAL
P002879,D013,LARGE_SUPERMARKET
P002880,D013,HYPERMARKET
P002881,D013,PHARMACY
P002882,D013,LARGE_SUPERMARKET
P002883,D013,LARGE_SUPERMARKET
P002884,D013,LARGE_SUPERMARKET
P002885,D013,PHARMACY
P002886,D013,TRADITIONAL
P002887,D013,TRADITIONAL
P002888,D013,PHARMACY
P002889,D013,LARGE_SUPERMARKET
P002890,D013,PHARMACY
P002891,D013,LARGE_SUPERMARKET
P002892,D013,TRADITIONAL
P002893,D013,SMALL_SUPERMARKET
P002894,D013,SMALL_SUPERMARKET
P002895,D013,PHARMACY
P002896,D013,LARGE_SUPERMARKET
P002897,D013,PHARMACY
P002898,D013,SMALL_SUPERMARKET
P002899,D013,TRADITIONAL
P002900,D013,PHARMACY
P002901,D013,HYPERMARKET
P002902,D013,PHARMACY
P002903,D013,TRADITIONAL
P002904,D013,TRADITIONAL
P002905,D013,LARGE_SUPERMARKET
P002906,D013,TRADITIONAL
P002907,D013,TRADITIONAL
P002908,D013,SMALL_SUPERMARKET
P002909,D013,LARGE_SUPERMARKET
P002910,D013,SMALL_SUPERMARKET
P002911,D013,CASH_AND_CARRY
P002912,D013,HYPERMARKET
P002913,D013,TRADITIONAL
P002914,D013,PHARMACY
P002915,D013,HYPERMARKET
P002916,D013,LARGE_SUPERMARKET
P002917,D013,TRADITIONAL
P002918,D013,HYPERMARKET
P002919,D013,TRADITIONAL
P002920,D013,TRADITIONAL
P002921,D013,TRADITIONAL
P002922,D013,SMALL_SUPERMARKET
P002923,D013,TRADITIONAL
P002924,D013,TRADITIONAL
P002925,D013,LARGE_SUPERMARKET
P002926,D013,TRADITIONAL
P002927,D013,CASH_AND_CARRY
P002928,D013,TRADITIONAL
P002929,D013,SMALL_SUPERMARKET
P002930,D013,SMALL_SUPERMARKET
P002931,D013,LARGE_SUPERMARKET
P002932,D013,SMALL_SUPERMARKET
P002933,D013,HYPERMARKET
P002934,D013,PHARMACY
P002935,D013,LARGE_SUPERMARKET
P002936,D013,WHOLESALE
P002937,D013,LARGE_SUPERMARKET
P002938,D013,SMALL_SUPERMARKET
P002939,D013,SMALL_SUPERMARKET
P002940,D013,SMALL_SUPERMARKET
P002941,D013,WHOLESALE
P002942,D013,PHARMACY
P002943,D013,CASH_AND_CARRY
P002944,D013,LARGE_SUPERMARKET
P002945,D013,TRADITIONAL
P002946,D013,LARGE_SUPERMARKET
P002947,D013,PHARMACY
P002948,D013,TRADITIONAL
P002949,D013,SMALL_SUPERMARKET
P002950,D013,LARGE_SUPERMARKET
P002951,D013,HYPERMARKET
P002952,D013,SMALL_SUPERMARKET
P002953,D013,PHARMACY
P002954,D013,WHOLESALE
P002955,D013,PHARMACY
P002956,D013,LARGE_SUPERMARKET
P002957,D013,TRADITIONAL
P002958,D013,SMALL_SUPERMARKET
P002959,D013,TRADITIONAL
P002960,D013,SMALL_SUPERMARKET
P002961,D013,SMALL_SUPERMARKET
P002962,D013,TRADITIONAL
P002963,D013,LARGE_SUPERMARKET
P002964,D013,SMALL_SUPERMARKET
P002965,D013,TRADITIONAL
P002966,D013,LARGE_SUPERMARKET
P002967,D013,PHARMACY
P002968,D013,TRADITIONAL
P002969,D013,WHOLESALE
P002970,D013,TRADITIONAL
P002971,D013,TRADITIONAL
P002972,D013,TRADITIONAL
P002973,D013,CASH_AND_CARRY
P002974,D013,TRADITIONAL
P002975,D013,SMALL_SUPERMARKET
P002976,D013,LARGE_SUPERMARKET
P002977,D013,TRADITIONAL
P002978,D013,HYPERMARKET
P002979,D013,SMALL_SUPERMARKET
P002980,D013,HYPERMARKET
P002981,D013,TRADITIONAL
P002982,D013,LARGE_SUPERMARKET
P002983,D013,TRADITIONAL
P002984,D013,WHOLESALE
P002985,D013,WHOLESALE
P002986,D013,SMALL_SUPERMARKET
P002987,D013,TRADITIONAL
P002988,D013,TRADITIONAL
P002989,D013,SMALL_SUPERMARKET
P002990,D013,TRADITIONAL
P002991,D013,LARGE_SUPERMARKET
P002992,D013,PHARMACY
P002993,D013,LARGE_SUPERMARKET
P002994,D013,WHOLESALE
P002995,D013,TRADITIONAL
P002996,D013,SMALL_SUPERMARKET
P002997,D013,TRADITIONAL
P002998,D013,LARGE_SUPERMARKET
P002999,D013,TRADITIONAL
P003000,D013,TRADITIONAL
P003001,D013,LARGE_SUPERMARKET
P003002,D013,HYPERMARKET
P003003,D013,TRADITIONAL
P003004,D013,SMALL_SUPERMARKET
P003005,D013,CASH_AND_CARRY
P003006,D013,TRADITIONAL
P003007,D013,TRADITIONAL
P003008,D013,SMALL_SUPERMARKET
P003009,D013,TRADITIONAL
P003010,D013,PHARMACY
P003011,D013,LARGE_SUPERMARKET
P003012,D013,SMALL_SUPERMARKET
P003013,D013,SMALL_SUPERMARKET
P003014,D013,SMALL_SUPERMARKET
P003015,D013,TRADITIONAL
P003016,D013,SMALL_SUPERMARKET
P003017,D013,TRADITIONAL
P003018,D013,SMALL_SUPERMARKET
P003019,D013,LARGE_SUPERMARKET
P003020,D014,SMALL_SUPERMARKET
P003021,D014,CASH_AND_CARRY
P003022,D014,TRADITIONAL
P003023,D014,SMALL_SUPERMARKET
P003024,D014,WHOLESALE
P003025,D014,HYPERMARKET
P003026,D014,SMALL_SUPERMARKET
P003027,D014,SMALL_SUPERMARKET
P003028,D014,PHARMACY
P003029,D014,TRADITIONAL
P003030,D014,TRADITIONAL
P003031,D014,HYPERMARKET
P003032,D014,LARGE_SUPERMARKET
P003033,D014,TRADITIONAL
P003034,D014,SMALL_SUPERMARKET
P003035,D014,PHARMACY
P003036,D014,TRADITIONAL
P003037,D014,SMALL_SUPERMARKET
P003038,D014,TRADITIONAL
P003039,D014,PHARMACY
P003040,D014,SMALL_SUPERMARKET
P003041,D014,TRADITIONAL
P003042,D014,PHARMACY
P003043,D014,SMALL_SUPERMARKET
P003044,D014,CASH_AND_CARRY
P003045,D014,LARGE_SUPERMARKET
P003046,D014,TRADITIONAL
P003047,D014,WHOLESALE
P003048,D014,TRADITIONAL
P003049,D014,TRADITIONAL
P003050,D014,TRADITIONAL
P003051,D014,LARGE_SUPERMARKET
P003052,D014,LARGE_SUPERMARKET
P003053,D014,SMALL_SUPERMARKET
P003054,D014,TRADITIONAL
P003055,D014,SMALL_SUPERMARKET
P003056,D014,SMALL_SUPERMARKET
P003057,D014,CASH_AND_CARRY
P003058,D014,SMALL_SUPERMARKET
P003059,D014,SMALL_SUPERMARKET
P003060,D014,SMALL_SUPERMARKET
P003061,D014,LARGE_SUPERMARKET
P003062,D014,TRADITIONAL
P003063,D014,SMALL_SUPERMARKET
P003064,D014,HYPERMARKET
P003065,D014,PHARMACY
P003066,D014,WHOLESALE
P003067,D014,TRADITIONAL
P003068,D014,CASH_AND_CARRY
P003069,D014,PHARMACY
P003070,D014,SMALL_SUPERMARKET
P003071,D014,TRADITIONAL
P003072,D014,TRADITIONAL
P003073,D014,SMALL_SUPERMARKET
P003074,D014,LARGE_SUPERMARKET
P003075,D014,LARGE_SUPERMARKET
P003076,D014,TRADITIONAL
P003077,D014,WHOLESALE
P003078,D014,TRADITIONAL
P003079,D014,SMALL_SUPERMARKET
P003080,D014,LARGE_SUPERMARKET
P003081,D014,SMALL_SUPERMARKET
P003082,D014,TRADITIONAL
P003083,D014,PHARMACY
P003084,D014,CASH_AND_CARRY
P003085,D014,PHARMACY
P003086,D014,CASH_AND_CARRY
P003087,D014,PHARMACY
P003088,D014,SMALL_SUPERMARKET
P003089,D014,HYPERMARKET
P003090,D014,LARGE_SUPERMARKET
P003091,D014,SMALL_SUPERMARKET
P003092,D014,SMALL_SUPERMARKET
P003093,D014,LARGE_SUPERMARKET
P003094,D014,PHARMACY
P003095,D014,LARGE_SUPERMARKET
P003096,D014,PHARMACY
P003097,D014,TRADITIONAL
P003098,D014,TRADITIONAL
P003099,D014,TRADITIONAL
P003100,D014,SMALL_SUPERMARKET
P003101,D014,TRADITIONAL
P003102,D014,LARGE_SUPERMARKET
P003103,D014,PHARMACY
P003104,D014,SMALL_SUPERMARKET
P003105,D014,SMALL_SUPERMARKET
P003106,D014,TRADITIONAL
P003107,D014,TRADITIONAL
P003108,D014,SMALL_SUPERMARKET
P003109,D014,TRADITIONAL
P003110,D014,LARGE_SUPERMARKET
P003111,D014,TRADITIONAL
P003112,D014,SMALL_SUPERMARKET
P003113,D014,SMALL_SUPERMARKET
P003114,D014,LARGE_SUPERMARKET
P003115,D014,SMALL_SUPERMARKET
P003116,D014,SMALL_SUPERMARKET
